,x,y,strategy,t_factor
38474,445,828,henard,t3
38475,445,838,henard,t3
38476,445,838,henard,t3
38477,445,842,henard,t3
38478,445,838,henard,t3
38479,445,820,henard,t3
38480,445,838,henard,t3
38481,445,820,henard,t3
38482,445,838,henard,t3
38483,445,838,henard,t3
38484,445,838,henard,t3
38485,445,838,henard,t3
38486,445,838,henard,t3
38487,445,820,henard,t3
38488,445,838,henard,t3
38489,445,838,henard,t3
38490,445,820,henard,t3
38491,445,838,henard,t3
38492,445,838,henard,t3
38493,445,838,henard,t3
38494,445,838,henard,t3
38495,445,838,henard,t3
38496,445,838,henard,t3
38497,445,842,henard,t3
38498,445,828,henard,t3
38499,445,816,henard,t3
38500,450,842,henard,t3
38501,450,842,henard,t3
38502,450,838,henard,t3
38503,450,860,henard,t3
38504,450,842,henard,t3
38505,450,842,henard,t3
38506,450,842,henard,t3
38507,450,842,henard,t3
38508,450,842,henard,t3
38509,450,842,henard,t3
38510,450,842,henard,t3
38511,450,838,henard,t3
38512,450,842,henard,t3
38513,450,838,henard,t3
38514,450,838,henard,t3
38515,450,838,henard,t3
38516,450,856,henard,t3
38517,450,838,henard,t3
38518,450,838,henard,t3
38519,450,838,henard,t3
38520,450,860,henard,t3
38521,450,842,henard,t3
38522,450,842,henard,t3
38523,450,842,henard,t3
38524,450,842,henard,t3
38525,450,838,henard,t3
38526,450,842,henard,t3
38527,450,860,henard,t3
38528,450,842,henard,t3
38529,450,842,henard,t3
38530,450,838,henard,t3
38531,450,838,henard,t3
38532,450,860,henard,t3
38533,450,842,henard,t3
38534,450,842,henard,t3
38535,450,842,henard,t3
38536,450,842,henard,t3
38537,450,842,henard,t3
38538,450,838,henard,t3
38539,450,842,henard,t3
38540,450,842,henard,t3
38541,450,842,henard,t3
38542,450,842,henard,t3
38543,450,856,henard,t3
38544,450,842,henard,t3
38545,450,842,henard,t3
38546,450,838,henard,t3
38547,450,860,henard,t3
38548,450,842,henard,t3
38549,450,842,henard,t3
38550,450,842,henard,t3
38551,450,842,henard,t3
38552,450,828,henard,t3
38553,450,842,henard,t3
38554,450,838,henard,t3
38555,450,838,henard,t3
38556,450,842,henard,t3
38557,450,838,henard,t3
38558,450,842,henard,t3
38559,450,842,henard,t3
38560,450,828,henard,t3
38561,450,838,henard,t3
38562,450,838,henard,t3
38563,450,834,henard,t3
38564,450,838,henard,t3
38565,450,838,henard,t3
38566,450,842,henard,t3
38567,450,838,henard,t3
38568,450,842,henard,t3
38569,450,838,henard,t3
38570,450,842,henard,t3
38571,450,842,henard,t3
38572,450,842,henard,t3
38573,450,838,henard,t3
38574,450,838,henard,t3
38575,450,842,henard,t3
38576,450,842,henard,t3
38577,450,856,henard,t3
38578,450,842,henard,t3
38579,450,838,henard,t3
38580,450,842,henard,t3
38581,450,838,henard,t3
38582,450,842,henard,t3
38583,450,842,henard,t3
38584,450,842,henard,t3
38585,450,842,henard,t3
38586,450,842,henard,t3
38587,450,838,henard,t3
38588,450,842,henard,t3
38589,450,842,henard,t3
38590,450,838,henard,t3
38591,450,842,henard,t3
38592,450,842,henard,t3
38593,450,842,henard,t3
38594,450,842,henard,t3
38595,450,842,henard,t3
38596,450,842,henard,t3
38597,450,856,henard,t3
38598,450,838,henard,t3
38599,450,820,henard,t3
38600,456,860,henard,t3
38601,456,860,henard,t3
38602,456,842,henard,t3
38603,456,868,henard,t3
38604,456,860,henard,t3
38605,456,860,henard,t3
38606,456,860,henard,t3
38607,456,856,henard,t3
38608,456,860,henard,t3
38609,456,860,henard,t3
38610,456,860,henard,t3
38611,456,842,henard,t3
38612,456,860,henard,t3
38613,456,842,henard,t3
38614,456,842,henard,t3
38615,456,842,henard,t3
38616,456,860,henard,t3
38617,456,842,henard,t3
38618,456,842,henard,t3
38619,456,842,henard,t3
38620,456,868,henard,t3
38621,456,860,henard,t3
38622,456,860,henard,t3
38623,456,860,henard,t3
38624,456,860,henard,t3
38625,456,842,henard,t3
38626,456,860,henard,t3
38627,456,868,henard,t3
38628,456,860,henard,t3
38629,456,856,henard,t3
38630,456,842,henard,t3
38631,456,842,henard,t3
38632,456,868,henard,t3
38633,456,860,henard,t3
38634,456,860,henard,t3
38635,456,860,henard,t3
38636,456,860,henard,t3
38637,456,860,henard,t3
38638,456,842,henard,t3
38639,456,856,henard,t3
38640,456,860,henard,t3
38641,456,860,henard,t3
38642,456,860,henard,t3
38643,456,860,henard,t3
38644,456,860,henard,t3
38645,456,860,henard,t3
38646,456,842,henard,t3
38647,456,868,henard,t3
38648,456,856,henard,t3
38649,456,860,henard,t3
38650,456,860,henard,t3
38651,456,856,henard,t3
38652,456,838,henard,t3
38653,456,860,henard,t3
38654,456,842,henard,t3
38655,456,842,henard,t3
38656,456,860,henard,t3
38657,456,842,henard,t3
38658,456,860,henard,t3
38659,456,856,henard,t3
38660,456,838,henard,t3
38661,456,842,henard,t3
38662,456,842,henard,t3
38663,456,838,henard,t3
38664,456,842,henard,t3
38665,456,842,henard,t3
38666,456,860,henard,t3
38667,456,842,henard,t3
38668,456,860,henard,t3
38669,456,842,henard,t3
38670,456,860,henard,t3
38671,456,860,henard,t3
38672,456,856,henard,t3
38673,456,842,henard,t3
38674,456,842,henard,t3
38675,456,860,henard,t3
38676,456,856,henard,t3
38677,456,860,henard,t3
38678,456,860,henard,t3
38679,456,842,henard,t3
38680,456,860,henard,t3
38681,456,842,henard,t3
38682,456,860,henard,t3
38683,456,860,henard,t3
38684,456,860,henard,t3
38685,456,860,henard,t3
38686,456,856,henard,t3
38687,456,842,henard,t3
38688,456,860,henard,t3
38689,456,860,henard,t3
38690,456,842,henard,t3
38691,456,860,henard,t3
38692,456,860,henard,t3
38693,456,860,henard,t3
38694,456,856,henard,t3
38695,456,860,henard,t3
38696,456,860,henard,t3
38697,456,860,henard,t3
38698,456,842,henard,t3
38699,456,838,henard,t3
38700,462,868,henard,t3
38701,462,868,henard,t3
38702,462,856,henard,t3
38703,462,872,henard,t3
38704,462,868,henard,t3
38705,462,868,henard,t3
38706,462,868,henard,t3
38707,462,860,henard,t3
38708,462,868,henard,t3
38709,462,868,henard,t3
38710,462,868,henard,t3
38711,462,860,henard,t3
38712,462,868,henard,t3
38713,462,860,henard,t3
38714,462,860,henard,t3
38715,462,856,henard,t3
38716,462,868,henard,t3
38717,462,856,henard,t3
38718,462,856,henard,t3
38719,462,856,henard,t3
38720,462,872,henard,t3
38721,462,868,henard,t3
38722,462,868,henard,t3
38723,462,868,henard,t3
38724,462,868,henard,t3
38725,462,856,henard,t3
38726,462,868,henard,t3
38727,462,872,henard,t3
38728,462,868,henard,t3
38729,462,860,henard,t3
38730,462,856,henard,t3
38731,462,856,henard,t3
38732,462,872,henard,t3
38733,462,868,henard,t3
38734,462,868,henard,t3
38735,462,868,henard,t3
38736,462,868,henard,t3
38737,462,868,henard,t3
38738,462,860,henard,t3
38739,462,860,henard,t3
38740,462,868,henard,t3
38741,462,868,henard,t3
38742,462,868,henard,t3
38743,462,868,henard,t3
38744,462,868,henard,t3
38745,462,868,henard,t3
38746,462,856,henard,t3
38747,462,872,henard,t3
38748,462,860,henard,t3
38749,462,868,henard,t3
38750,462,868,henard,t3
38751,462,860,henard,t3
38752,462,842,henard,t3
38753,462,868,henard,t3
38754,462,856,henard,t3
38755,462,860,henard,t3
38756,462,868,henard,t3
38757,462,856,henard,t3
38758,462,868,henard,t3
38759,462,860,henard,t3
38760,462,842,henard,t3
38761,462,860,henard,t3
38762,462,860,henard,t3
38763,462,842,henard,t3
38764,462,860,henard,t3
38765,462,856,henard,t3
38766,462,868,henard,t3
38767,462,860,henard,t3
38768,462,868,henard,t3
38769,462,856,henard,t3
38770,462,868,henard,t3
38771,462,868,henard,t3
38772,462,860,henard,t3
38773,462,856,henard,t3
38774,462,860,henard,t3
38775,462,868,henard,t3
38776,462,860,henard,t3
38777,462,868,henard,t3
38778,462,868,henard,t3
38779,462,860,henard,t3
38780,462,868,henard,t3
38781,462,860,henard,t3
38782,462,868,henard,t3
38783,462,868,henard,t3
38784,462,868,henard,t3
38785,462,868,henard,t3
38786,462,860,henard,t3
38787,462,856,henard,t3
38788,462,868,henard,t3
38789,462,868,henard,t3
38790,462,860,henard,t3
38791,462,868,henard,t3
38792,462,868,henard,t3
38793,462,868,henard,t3
38794,462,860,henard,t3
38795,462,868,henard,t3
38796,462,868,henard,t3
38797,462,868,henard,t3
38798,462,860,henard,t3
38799,462,842,henard,t3
38800,468,872,henard,t3
38801,468,872,henard,t3
38802,468,860,henard,t3
38803,468,884,henard,t3
38804,468,872,henard,t3
38805,468,872,henard,t3
38806,468,872,henard,t3
38807,468,868,henard,t3
38808,468,872,henard,t3
38809,468,872,henard,t3
38810,468,872,henard,t3
38811,468,868,henard,t3
38812,468,872,henard,t3
38813,468,868,henard,t3
38814,468,868,henard,t3
38815,468,860,henard,t3
38816,468,872,henard,t3
38817,468,860,henard,t3
38818,468,860,henard,t3
38819,468,860,henard,t3
38820,468,884,henard,t3
38821,468,872,henard,t3
38822,468,872,henard,t3
38823,468,872,henard,t3
38824,468,872,henard,t3
38825,468,860,henard,t3
38826,468,872,henard,t3
38827,468,884,henard,t3
38828,468,872,henard,t3
38829,468,868,henard,t3
38830,468,860,henard,t3
38831,468,860,henard,t3
38832,468,884,henard,t3
38833,468,872,henard,t3
38834,468,872,henard,t3
38835,468,872,henard,t3
38836,468,872,henard,t3
38837,468,872,henard,t3
38838,468,868,henard,t3
38839,468,868,henard,t3
38840,468,872,henard,t3
38841,468,872,henard,t3
38842,468,872,henard,t3
38843,468,872,henard,t3
38844,468,872,henard,t3
38845,468,872,henard,t3
38846,468,860,henard,t3
38847,468,884,henard,t3
38848,468,868,henard,t3
38849,468,872,henard,t3
38850,468,872,henard,t3
38851,468,868,henard,t3
38852,468,860,henard,t3
38853,468,872,henard,t3
38854,468,860,henard,t3
38855,468,868,henard,t3
38856,468,872,henard,t3
38857,468,860,henard,t3
38858,468,872,henard,t3
38859,468,868,henard,t3
38860,468,856,henard,t3
38861,468,868,henard,t3
38862,468,868,henard,t3
38863,468,860,henard,t3
38864,468,868,henard,t3
38865,468,860,henard,t3
38866,468,872,henard,t3
38867,468,868,henard,t3
38868,468,872,henard,t3
38869,468,860,henard,t3
38870,468,872,henard,t3
38871,468,872,henard,t3
38872,468,868,henard,t3
38873,468,860,henard,t3
38874,468,868,henard,t3
38875,468,872,henard,t3
38876,468,868,henard,t3
38877,468,872,henard,t3
38878,468,872,henard,t3
38879,468,868,henard,t3
38880,468,872,henard,t3
38881,468,868,henard,t3
38882,468,872,henard,t3
38883,468,872,henard,t3
38884,468,872,henard,t3
38885,468,872,henard,t3
38886,468,868,henard,t3
38887,468,860,henard,t3
38888,468,872,henard,t3
38889,468,872,henard,t3
38890,468,868,henard,t3
38891,468,872,henard,t3
38892,468,872,henard,t3
38893,468,872,henard,t3
38894,468,868,henard,t3
38895,468,872,henard,t3
38896,468,872,henard,t3
38897,468,872,henard,t3
38898,468,868,henard,t3
38899,468,856,henard,t3
38900,474,884,henard,t3
38901,474,884,henard,t3
38902,474,868,henard,t3
38903,474,890,henard,t3
38904,474,884,henard,t3
38905,474,884,henard,t3
38906,474,884,henard,t3
38907,474,872,henard,t3
38908,474,884,henard,t3
38909,474,884,henard,t3
38910,474,884,henard,t3
38911,474,872,henard,t3
38912,474,884,henard,t3
38913,474,872,henard,t3
38914,474,872,henard,t3
38915,474,868,henard,t3
38916,474,884,henard,t3
38917,474,868,henard,t3
38918,474,868,henard,t3
38919,474,868,henard,t3
38920,474,890,henard,t3
38921,474,884,henard,t3
38922,474,884,henard,t3
38923,474,884,henard,t3
38924,474,884,henard,t3
38925,474,868,henard,t3
38926,474,884,henard,t3
38927,474,890,henard,t3
38928,474,884,henard,t3
38929,474,872,henard,t3
38930,474,868,henard,t3
38931,474,868,henard,t3
38932,474,890,henard,t3
38933,474,884,henard,t3
38934,474,884,henard,t3
38935,474,884,henard,t3
38936,474,884,henard,t3
38937,474,884,henard,t3
38938,474,872,henard,t3
38939,474,872,henard,t3
38940,474,884,henard,t3
38941,474,884,henard,t3
38942,474,884,henard,t3
38943,474,884,henard,t3
38944,474,884,henard,t3
38945,474,884,henard,t3
38946,474,868,henard,t3
38947,474,890,henard,t3
38948,474,872,henard,t3
38949,474,884,henard,t3
38950,474,884,henard,t3
38951,474,872,henard,t3
38952,474,868,henard,t3
38953,474,884,henard,t3
38954,474,868,henard,t3
38955,474,872,henard,t3
38956,474,884,henard,t3
38957,474,868,henard,t3
38958,474,884,henard,t3
38959,474,872,henard,t3
38960,474,860,henard,t3
38961,474,872,henard,t3
38962,474,872,henard,t3
38963,474,868,henard,t3
38964,474,872,henard,t3
38965,474,868,henard,t3
38966,474,884,henard,t3
38967,474,872,henard,t3
38968,474,884,henard,t3
38969,474,868,henard,t3
38970,474,884,henard,t3
38971,474,884,henard,t3
38972,474,872,henard,t3
38973,474,868,henard,t3
38974,474,872,henard,t3
38975,474,884,henard,t3
38976,474,872,henard,t3
38977,474,884,henard,t3
38978,474,884,henard,t3
38979,474,872,henard,t3
38980,474,884,henard,t3
38981,474,872,henard,t3
38982,474,884,henard,t3
38983,474,884,henard,t3
38984,474,884,henard,t3
38985,474,884,henard,t3
38986,474,872,henard,t3
38987,474,868,henard,t3
38988,474,884,henard,t3
38989,474,884,henard,t3
38990,474,872,henard,t3
38991,474,884,henard,t3
38992,474,884,henard,t3
38993,474,884,henard,t3
38994,474,872,henard,t3
38995,474,884,henard,t3
38996,474,884,henard,t3
38997,474,884,henard,t3
38998,474,872,henard,t3
38999,474,860,henard,t3
39000,480,890,henard,t3
39001,480,890,henard,t3
39002,480,872,henard,t3
39003,480,898,henard,t3
39004,480,890,henard,t3
39005,480,890,henard,t3
39006,480,890,henard,t3
39007,480,884,henard,t3
39008,480,890,henard,t3
39009,480,890,henard,t3
39010,480,890,henard,t3
39011,480,884,henard,t3
39012,480,890,henard,t3
39013,480,884,henard,t3
39014,480,884,henard,t3
39015,480,872,henard,t3
39016,480,890,henard,t3
39017,480,872,henard,t3
39018,480,872,henard,t3
39019,480,872,henard,t3
39020,480,898,henard,t3
39021,480,890,henard,t3
39022,480,890,henard,t3
39023,480,890,henard,t3
39024,480,890,henard,t3
39025,480,872,henard,t3
39026,480,890,henard,t3
39027,480,898,henard,t3
39028,480,890,henard,t3
39029,480,884,henard,t3
39030,480,872,henard,t3
39031,480,872,henard,t3
39032,480,898,henard,t3
39033,480,890,henard,t3
39034,480,890,henard,t3
39035,480,890,henard,t3
39036,480,890,henard,t3
39037,480,890,henard,t3
39038,480,884,henard,t3
39039,480,884,henard,t3
39040,480,890,henard,t3
39041,480,890,henard,t3
39042,480,890,henard,t3
39043,480,890,henard,t3
39044,480,890,henard,t3
39045,480,890,henard,t3
39046,480,872,henard,t3
39047,480,898,henard,t3
39048,480,884,henard,t3
39049,480,890,henard,t3
39050,480,890,henard,t3
39051,480,884,henard,t3
39052,480,872,henard,t3
39053,480,890,henard,t3
39054,480,872,henard,t3
39055,480,884,henard,t3
39056,480,890,henard,t3
39057,480,872,henard,t3
39058,480,890,henard,t3
39059,480,884,henard,t3
39060,480,868,henard,t3
39061,480,884,henard,t3
39062,480,884,henard,t3
39063,480,872,henard,t3
39064,480,884,henard,t3
39065,480,872,henard,t3
39066,480,890,henard,t3
39067,480,884,henard,t3
39068,480,890,henard,t3
39069,480,872,henard,t3
39070,480,890,henard,t3
39071,480,890,henard,t3
39072,480,884,henard,t3
39073,480,872,henard,t3
39074,480,884,henard,t3
39075,480,890,henard,t3
39076,480,884,henard,t3
39077,480,890,henard,t3
39078,480,890,henard,t3
39079,480,884,henard,t3
39080,480,890,henard,t3
39081,480,884,henard,t3
39082,480,890,henard,t3
39083,480,890,henard,t3
39084,480,890,henard,t3
39085,480,890,henard,t3
39086,480,884,henard,t3
39087,480,872,henard,t3
39088,480,890,henard,t3
39089,480,890,henard,t3
39090,480,884,henard,t3
39091,480,890,henard,t3
39092,480,890,henard,t3
39093,480,890,henard,t3
39094,480,884,henard,t3
39095,480,890,henard,t3
39096,480,890,henard,t3
39097,480,890,henard,t3
39098,480,884,henard,t3
39099,480,868,henard,t3
39100,486,898,henard,t3
39101,486,898,henard,t3
39102,486,884,henard,t3
39103,486,900,henard,t3
39104,486,898,henard,t3
39105,486,898,henard,t3
39106,486,898,henard,t3
39107,486,890,henard,t3
39108,486,898,henard,t3
39109,486,898,henard,t3
39110,486,898,henard,t3
39111,486,890,henard,t3
39112,486,898,henard,t3
39113,486,890,henard,t3
39114,486,890,henard,t3
39115,486,884,henard,t3
39116,486,898,henard,t3
39117,486,884,henard,t3
39118,486,884,henard,t3
39119,486,884,henard,t3
39120,486,900,henard,t3
39121,486,898,henard,t3
39122,486,898,henard,t3
39123,486,898,henard,t3
39124,486,898,henard,t3
39125,486,884,henard,t3
39126,486,898,henard,t3
39127,486,900,henard,t3
39128,486,898,henard,t3
39129,486,890,henard,t3
39130,486,884,henard,t3
39131,486,884,henard,t3
39132,486,900,henard,t3
39133,486,898,henard,t3
39134,486,898,henard,t3
39135,486,898,henard,t3
39136,486,898,henard,t3
39137,486,898,henard,t3
39138,486,890,henard,t3
39139,486,890,henard,t3
39140,486,898,henard,t3
39141,486,898,henard,t3
39142,486,898,henard,t3
39143,486,898,henard,t3
39144,486,898,henard,t3
39145,486,898,henard,t3
39146,486,884,henard,t3
39147,486,900,henard,t3
39148,486,890,henard,t3
39149,486,898,henard,t3
39150,486,898,henard,t3
39151,486,890,henard,t3
39152,486,884,henard,t3
39153,486,898,henard,t3
39154,486,884,henard,t3
39155,486,890,henard,t3
39156,486,898,henard,t3
39157,486,884,henard,t3
39158,486,898,henard,t3
39159,486,890,henard,t3
39160,486,872,henard,t3
39161,486,890,henard,t3
39162,486,890,henard,t3
39163,486,884,henard,t3
39164,486,890,henard,t3
39165,486,884,henard,t3
39166,486,898,henard,t3
39167,486,890,henard,t3
39168,486,898,henard,t3
39169,486,884,henard,t3
39170,486,898,henard,t3
39171,486,898,henard,t3
39172,486,890,henard,t3
39173,486,884,henard,t3
39174,486,890,henard,t3
39175,486,898,henard,t3
39176,486,890,henard,t3
39177,486,898,henard,t3
39178,486,898,henard,t3
39179,486,890,henard,t3
39180,486,898,henard,t3
39181,486,890,henard,t3
39182,486,898,henard,t3
39183,486,898,henard,t3
39184,486,898,henard,t3
39185,486,898,henard,t3
39186,486,890,henard,t3
39187,486,884,henard,t3
39188,486,898,henard,t3
39189,486,898,henard,t3
39190,486,890,henard,t3
39191,486,898,henard,t3
39192,486,898,henard,t3
39193,486,898,henard,t3
39194,486,890,henard,t3
39195,486,898,henard,t3
39196,486,898,henard,t3
39197,486,898,henard,t3
39198,486,890,henard,t3
39199,486,872,henard,t3
39200,491,900,henard,t3
39201,491,900,henard,t3
39202,491,890,henard,t3
39203,491,916,henard,t3
39204,491,900,henard,t3
39205,491,900,henard,t3
39206,491,900,henard,t3
39207,491,898,henard,t3
39208,491,900,henard,t3
39209,491,900,henard,t3
39210,491,900,henard,t3
39211,491,898,henard,t3
39212,491,900,henard,t3
39213,491,898,henard,t3
39214,491,898,henard,t3
39215,491,890,henard,t3
39216,491,900,henard,t3
39217,491,890,henard,t3
39218,491,890,henard,t3
39219,491,890,henard,t3
39220,491,916,henard,t3
39221,491,900,henard,t3
39222,491,900,henard,t3
39223,491,900,henard,t3
39224,491,900,henard,t3
39225,491,890,henard,t3
39226,491,900,henard,t3
39227,491,916,henard,t3
39228,491,900,henard,t3
39229,491,898,henard,t3
39230,491,890,henard,t3
39231,491,890,henard,t3
39232,491,916,henard,t3
39233,491,900,henard,t3
39234,491,900,henard,t3
39235,491,900,henard,t3
39236,491,900,henard,t3
39237,491,900,henard,t3
39238,491,898,henard,t3
39239,491,898,henard,t3
39240,491,900,henard,t3
39241,491,900,henard,t3
39242,491,900,henard,t3
39243,491,900,henard,t3
39244,491,900,henard,t3
39245,491,900,henard,t3
39246,491,890,henard,t3
39247,491,912,henard,t3
39248,491,898,henard,t3
39249,491,900,henard,t3
39250,491,900,henard,t3
39251,491,898,henard,t3
39252,491,890,henard,t3
39253,491,900,henard,t3
39254,491,890,henard,t3
39255,491,898,henard,t3
39256,491,900,henard,t3
39257,491,890,henard,t3
39258,491,900,henard,t3
39259,491,898,henard,t3
39260,491,884,henard,t3
39261,491,898,henard,t3
39262,491,898,henard,t3
39263,491,890,henard,t3
39264,491,898,henard,t3
39265,491,890,henard,t3
39266,491,900,henard,t3
39267,491,898,henard,t3
39268,491,900,henard,t3
39269,491,890,henard,t3
39270,491,900,henard,t3
39271,491,900,henard,t3
39272,491,898,henard,t3
39273,491,890,henard,t3
